AccountKey,AccountID,CustomerKey,ProductKey,AccountCategory,OpenDate,Status,OpeningBalance,HomeBranchKey
6667,ACCT00006667,2455,5,Deposit,2023-06-13,Active,328.86,29
6668,ACCT00006668,2455,11,Lending,2023-04-07,Active,48324.01,29
6669,ACCT00006669,2455,11,Lending,2023-06-10,Active,25093.25,29
6670,ACCT00006670,2456,5,Deposit,2022-08-25,Active,1300.6,7
6671,ACCT00006671,2456,1,Deposit,2022-03-07,Closed,16939.78,7
6672,ACCT00006672,2456,8,Lending,2022-10-24,Active,9363.46,7
6673,ACCT00006673,2457,3,Deposit,2018-12-22,Active,2741.32,27
6674,ACCT00006674,2457,1,Deposit,2018-11-17,Active,917.74,27
6675,ACCT00006675,2457,5,Deposit,2018-05-02,Active,1910.7,27
6676,ACCT00006676,2458,2,Deposit,2017-04-27,Active,16077.41,14
6677,ACCT00006677,2458,3,Deposit,2017-05-25,Active,2828.16,14
6678,ACCT00006678,2458,5,Deposit,2017-07-18,Active,13885.55,14
6679,ACCT00006679,2459,5,Deposit,2018-08-05,Active,4090.29,37
6680,ACCT00006680,2459,2,Deposit,2018-11-02,Active,5506.46,37
6681,ACCT00006681,2459,3,Deposit,2018-04-13,Active,4060.44,37
6682,ACCT00006682,2460,1,Deposit,2020-10-09,Active,575.23,20
6683,ACCT00006683,2460,2,Deposit,2020-05-15,Active,8966.9,20
6684,ACCT00006684,2460,12,Lending,2020-08-10,Active,42970.89,20
6685,ACCT00006685,2461,3,Deposit,2023-01-21,Active,2581.07,32
6686,ACCT00006686,2461,3,Deposit,2023-08-21,Active,14888.25,32
6687,ACCT00006687,2461,2,Deposit,2023-02-03,Active,6040.51,32
6688,ACCT00006688,2462,4,Deposit,2021-03-05,Active,6534.79,23
6689,ACCT00006689,2462,6,Lending,2021-10-12,Active,11734.52,23
6690,ACCT00006690,2463,2,Deposit,2021-12-07,Active,8869.72,8
6691,ACCT00006691,2464,1,Deposit,2022-11-21,Active,28411.0,12
6692,ACCT00006692,2464,3,Deposit,2022-10-25,Active,1793.67,12
6693,ACCT00006693,2464,9,Lending,2022-07-23,Active,12569.27,12
6694,ACCT00006694,2465,5,Deposit,2024-10-05,Active,8802.57,28
6695,ACCT00006695,2465,4,Deposit,2024-04-27,Active,3092.22,28
6696,ACCT00006696,2466,3,Deposit,2019-03-16,Active,249.16,28
6697,ACCT00006697,2466,5,Deposit,2019-05-13,Active,2862.3,28
6698,ACCT00006698,2466,9,Lending,2019-12-13,Dormant,7727.8,28
6699,ACCT00006699,2467,4,Deposit,2024-04-02,Active,51397.24,7
6700,ACCT00006700,2467,3,Deposit,2024-09-22,Active,2744.15,7
6701,ACCT00006701,2468,1,Deposit,2015-07-07,Active,2890.01,7
6702,ACCT00006702,2468,5,Deposit,2015-01-27,Active,2970.93,7
6703,ACCT00006703,2468,3,Deposit,2015-01-16,Active,2530.62,7
6704,ACCT00006704,2469,5,Deposit,2024-01-02,Active,12513.96,29
6705,ACCT00006705,2469,2,Deposit,2024-03-05,Active,7688.69,29
6706,ACCT00006706,2469,3,Deposit,2024-02-03,Active,57504.82,29
6707,ACCT00006707,2470,2,Deposit,2024-09-24,Active,114115.71,19
6708,ACCT00006708,2470,1,Deposit,2024-11-04,Active,4830.89,19
6709,ACCT00006709,2470,8,Lending,2024-11-11,Active,32595.62,19
6710,ACCT00006710,2471,4,Deposit,2018-06-19,Active,6921.9,36
6711,ACCT00006711,2471,3,Deposit,2018-12-22,Active,2620.46,36
6712,ACCT00006712,2471,3,Deposit,2018-10-15,Active,3097.64,36
6713,ACCT00006713,2472,3,Deposit,2016-02-21,Active,12582.83,8
6714,ACCT00006714,2472,8,Lending,2016-02-27,Active,21817.0,8
6715,ACCT00006715,2473,1,Deposit,2022-10-19,Active,4806.81,26
6716,ACCT00006716,2473,3,Deposit,2022-10-12,Active,563.07,26
6717,ACCT00006717,2473,8,Lending,2022-11-06,Active,41089.68,26
6718,ACCT00006718,2474,1,Deposit,2020-10-23,Active,2363.72,33
6719,ACCT00006719,2474,5,Deposit,2020-02-23,Active,2448.48,33
6720,ACCT00006720,2474,12,Lending,2020-05-08,Active,47597.9,33
6721,ACCT00006721,2475,2,Deposit,2019-09-21,Active,12532.51,20
6722,ACCT00006722,2475,1,Deposit,2019-11-01,Active,2548.35,20
6723,ACCT00006723,2476,3,Deposit,2018-09-11,Active,10240.22,3
6724,ACCT00006724,2476,3,Deposit,2018-10-21,Active,1521.64,3
6725,ACCT00006725,2476,4,Deposit,2018-09-27,Active,3096.59,3
6726,ACCT00006726,2477,5,Deposit,2015-09-25,Active,8019.64,34
6727,ACCT00006727,2477,2,Deposit,2015-05-01,Active,1091.62,34
6728,ACCT00006728,2477,4,Deposit,2015-02-04,Active,5642.66,34
6729,ACCT00006729,2478,4,Deposit,2020-06-10,Active,6383.02,37
6730,ACCT00006730,2478,3,Deposit,2020-05-17,Active,2276.63,37
6731,ACCT00006731,2479,1,Deposit,2018-06-18,Active,2144.78,13
6732,ACCT00006732,2479,5,Deposit,2018-01-14,Dormant,15763.26,13
6733,ACCT00006733,2480,3,Deposit,2021-01-06,Active,4165.84,28
6734,ACCT00006734,2480,1,Deposit,2021-04-05,Dormant,38816.99,28
6735,ACCT00006735,2480,4,Deposit,2021-08-26,Active,9187.55,28
6736,ACCT00006736,2481,1,Deposit,2021-05-22,Active,7521.29,26
6737,ACCT00006737,2481,1,Deposit,2021-10-26,Active,18124.31,26
6738,ACCT00006738,2482,3,Deposit,2023-01-20,Active,3278.93,15
6739,ACCT00006739,2482,5,Deposit,2023-12-22,Active,2158.76,15
6740,ACCT00006740,2482,5,Deposit,2023-12-15,Active,5964.47,15
6741,ACCT00006741,2482,10,Lending,2023-05-27,Active,9348.61,15
6742,ACCT00006742,2483,2,Deposit,2017-08-14,Active,821.59,37
6743,ACCT00006743,2483,1,Deposit,2017-09-22,Active,9645.12,37
6744,ACCT00006744,2483,8,Lending,2017-02-11,Active,191119.82,37
6745,ACCT00006745,2484,4,Deposit,2019-06-18,Active,6640.77,21
6746,ACCT00006746,2484,3,Deposit,2019-07-26,Active,1173.58,21
6747,ACCT00006747,2484,4,Deposit,2019-09-03,Active,3849.26,21
6748,ACCT00006748,2485,4,Deposit,2016-09-21,Dormant,15209.17,28
6749,ACCT00006749,2485,4,Deposit,2016-04-13,Active,12058.25,28
6750,ACCT00006750,2485,3,Deposit,2016-06-06,Active,1002.84,28
6751,ACCT00006751,2486,2,Deposit,2024-02-20,Dormant,4438.79,40
6752,ACCT00006752,2486,3,Deposit,2024-09-05,Active,3672.65,40
6753,ACCT00006753,2486,4,Deposit,2024-06-25,Active,69225.73,40
6754,ACCT00006754,2486,4,Deposit,2024-04-05,Active,12299.37,40
6755,ACCT00006755,2487,5,Deposit,2016-06-11,Active,103443.53,2
6756,ACCT00006756,2487,3,Deposit,2016-08-15,Active,1971.91,2
6757,ACCT00006757,2488,2,Deposit,2022-05-14,Active,2519.19,23
6758,ACCT00006758,2488,5,Deposit,2022-02-12,Active,15294.97,23
6759,ACCT00006759,2489,4,Deposit,2018-11-05,Active,1718.79,20
6760,ACCT00006760,2490,2,Deposit,2023-05-24,Active,38770.51,25
6761,ACCT00006761,2490,4,Deposit,2023-02-13,Active,5364.8,25
6762,ACCT00006762,2490,1,Deposit,2023-08-17,Active,1225.92,25
6763,ACCT00006763,2491,5,Deposit,2015-12-05,Active,7254.16,10
6764,ACCT00006764,2491,3,Deposit,2015-08-27,Active,2108.09,10
6765,ACCT00006765,2491,5,Deposit,2015-05-08,Dormant,3093.11,10
6766,ACCT00006766,2491,8,Lending,2015-05-14,Active,4194.15,10
6767,ACCT00006767,2492,3,Deposit,2024-07-25,Active,1162.45,30
6768,ACCT00006768,2493,1,Deposit,2016-05-03,Active,22236.11,19
6769,ACCT00006769,2493,1,Deposit,2016-03-13,Active,1001.85,19
6770,ACCT00006770,2493,8,Lending,2016-05-11,Active,35682.61,19
6771,ACCT00006771,2494,3,Deposit,2017-09-18,Active,8058.09,32
6772,ACCT00006772,2494,5,Deposit,2017-11-14,Active,2213.84,32
6773,ACCT00006773,2495,4,Deposit,2018-12-24,Active,13052.07,32
6774,ACCT00006774,2495,5,Deposit,2018-01-11,Active,26881.11,32
6775,ACCT00006775,2495,4,Deposit,2018-07-14,Active,3149.87,32
6776,ACCT00006776,2496,5,Deposit,2021-03-03,Active,7318.82,5
6777,ACCT00006777,2496,2,Deposit,2021-07-16,Active,21277.91,5
6778,ACCT00006778,2497,5,Deposit,2021-07-25,Active,6013.22,29
6779,ACCT00006779,2497,7,Lending,2021-01-27,Active,14893.47,29
6780,ACCT00006780,2498,5,Deposit,2017-07-16,Active,25762.11,12
6781,ACCT00006781,2498,2,Deposit,2017-09-20,Active,10644.7,12
6782,ACCT00006782,2498,7,Lending,2017-01-19,Active,47072.04,12
6783,ACCT00006783,2499,5,Deposit,2024-12-15,Active,5500.38,22
6784,ACCT00006784,2499,2,Deposit,2024-11-07,Active,1682.71,22
6785,ACCT00006785,2499,5,Deposit,2024-07-02,Active,9141.8,22
6786,ACCT00006786,2500,2,Deposit,2022-11-18,Active,7795.38,35
6787,ACCT00006787,2500,2,Deposit,2022-02-11,Active,32001.57,35
6788,ACCT00006788,2500,1,Deposit,2022-04-20,Active,6111.92,35
6789,ACCT00006789,2501,4,Deposit,2017-01-25,Active,4350.81,17
6790,ACCT00006790,2502,3,Deposit,2018-10-11,Active,3311.43,35
6791,ACCT00006791,2502,1,Deposit,2018-06-09,Active,27551.93,35
6792,ACCT00006792,2503,2,Deposit,2023-03-02,Active,5666.69,14
6793,ACCT00006793,2503,4,Deposit,2023-01-18,Active,1860.38,14
6794,ACCT00006794,2504,5,Deposit,2016-09-02,Active,2406.86,21
6795,ACCT00006795,2504,1,Deposit,2016-09-23,Active,2050.7,21
6796,ACCT00006796,2505,1,Deposit,2018-10-25,Active,3740.84,9
6797,ACCT00006797,2505,2,Deposit,2018-07-10,Active,3274.14,9
6798,ACCT00006798,2505,1,Deposit,2018-02-22,Active,6402.16,9
6799,ACCT00006799,2505,11,Lending,2018-06-22,Active,15677.81,9
6800,ACCT00006800,2506,3,Deposit,2019-10-03,Active,8898.19,6
6801,ACCT00006801,2506,3,Deposit,2019-05-11,Active,15228.21,6
6802,ACCT00006802,2507,4,Deposit,2023-02-06,Active,10326.14,30
6803,ACCT00006803,2507,2,Deposit,2023-03-05,Active,26966.02,30
6804,ACCT00006804,2507,11,Lending,2023-08-15,Active,22150.23,30
6805,ACCT00006805,2508,3,Deposit,2021-05-06,Active,2431.34,13
6806,ACCT00006806,2508,1,Deposit,2021-05-26,Active,9649.95,13
6807,ACCT00006807,2508,8,Lending,2021-10-15,Active,27424.71,13
6808,ACCT00006808,2509,5,Deposit,2017-12-27,Active,979.38,18
6809,ACCT00006809,2509,1,Deposit,2017-10-20,Active,21612.3,18
6810,ACCT00006810,2509,1,Deposit,2017-11-27,Active,2983.62,18
6811,ACCT00006811,2509,2,Deposit,2017-02-25,Active,14891.5,18
6812,ACCT00006812,2510,2,Deposit,2016-01-12,Active,44830.57,20
6813,ACCT00006813,2510,1,Deposit,2016-05-07,Active,8157.77,20
6814,ACCT00006814,2510,11,Lending,2016-10-14,Active,31203.61,20
6815,ACCT00006815,2511,3,Deposit,2018-07-18,Active,739.72,28
6816,ACCT00006816,2511,1,Deposit,2018-06-11,Active,3190.34,28
6817,ACCT00006817,2511,12,Lending,2018-08-07,Active,152065.31,28
6818,ACCT00006818,2512,3,Deposit,2021-08-24,Active,1561.45,18
6819,ACCT00006819,2512,3,Deposit,2021-09-14,Active,19550.57,18
6820,ACCT00006820,2512,9,Lending,2021-07-21,Active,9944.6,18
6821,ACCT00006821,2513,2,Deposit,2024-08-26,Active,6467.88,25
6822,ACCT00006822,2513,1,Deposit,2024-05-05,Active,649.25,25
6823,ACCT00006823,2514,1,Deposit,2018-05-10,Active,2212.59,24
6824,ACCT00006824,2514,2,Deposit,2018-04-21,Active,38314.77,24
6825,ACCT00006825,2514,3,Deposit,2018-04-19,Active,1925.46,24
6826,ACCT00006826,2514,9,Lending,2018-06-19,Active,12547.83,24
6827,ACCT00006827,2515,3,Deposit,2022-03-21,Dormant,61321.03,33
6828,ACCT00006828,2515,1,Deposit,2022-12-17,Active,15535.86,33
6829,ACCT00006829,2516,4,Deposit,2024-09-03,Active,1105.71,39
6830,ACCT00006830,2516,1,Deposit,2024-07-22,Active,1315.28,39
6831,ACCT00006831,2516,8,Lending,2024-11-04,Active,5744.89,39
6832,ACCT00006832,2517,4,Deposit,2020-05-06,Active,13176.09,8
6833,ACCT00006833,2518,5,Deposit,2020-11-11,Active,710.7,23
6834,ACCT00006834,2518,2,Deposit,2020-05-01,Active,8633.39,23
6835,ACCT00006835,2518,3,Deposit,2020-11-26,Active,1278.81,23
6836,ACCT00006836,2518,11,Lending,2020-11-10,Active,23784.89,23
6837,ACCT00006837,2519,2,Deposit,2016-11-20,Active,36275.78,24
6838,ACCT00006838,2519,9,Lending,2016-05-06,Active,29804.61,24
6839,ACCT00006839,2520,1,Deposit,2017-09-04,Active,8321.51,8
6840,ACCT00006840,2520,2,Deposit,2017-04-18,Active,3712.32,8
6841,ACCT00006841,2521,5,Deposit,2020-12-13,Active,15086.83,22
6842,ACCT00006842,2521,5,Deposit,2020-10-22,Active,12020.66,22
6843,ACCT00006843,2522,4,Deposit,2022-10-15,Dormant,13683.78,15
6844,ACCT00006844,2522,3,Deposit,2022-03-15,Active,1338.07,15
6845,ACCT00006845,2522,9,Lending,2022-03-18,Active,36249.45,15
6846,ACCT00006846,2522,12,Lending,2022-03-15,Active,12376.72,15
6847,ACCT00006847,2523,2,Deposit,2016-09-14,Active,2650.82,39
6848,ACCT00006848,2524,4,Deposit,2023-11-02,Active,25295.56,36
6849,ACCT00006849,2525,1,Deposit,2024-07-27,Active,689.37,5
6850,ACCT00006850,2525,5,Deposit,2024-06-10,Closed,2167.69,5
6851,ACCT00006851,2526,3,Deposit,2021-01-07,Active,3171.04,21
6852,ACCT00006852,2527,1,Deposit,2018-03-02,Active,58116.29,32
6853,ACCT00006853,2527,3,Deposit,2018-02-15,Active,9557.47,32
6854,ACCT00006854,2527,9,Lending,2018-08-14,Active,8618.57,32
6855,ACCT00006855,2528,5,Deposit,2015-09-26,Active,10635.36,8
6856,ACCT00006856,2528,3,Deposit,2015-05-22,Active,5513.73,8
6857,ACCT00006857,2528,2,Deposit,2015-08-03,Active,3450.87,8
6858,ACCT00006858,2528,10,Lending,2015-02-04,Dormant,75719.94,8
6859,ACCT00006859,2528,9,Lending,2015-09-01,Active,34447.89,8
6860,ACCT00006860,2529,5,Deposit,2022-08-07,Active,1317.83,21
6861,ACCT00006861,2530,4,Deposit,2021-12-19,Active,6866.87,2
6862,ACCT00006862,2531,2,Deposit,2015-02-25,Active,9857.2,1
6863,ACCT00006863,2531,1,Deposit,2015-02-04,Active,1944.55,1
6864,ACCT00006864,2531,5,Deposit,2015-11-19,Active,7165.72,1
6865,ACCT00006865,2531,6,Lending,2015-09-27,Active,52447.98,1
6866,ACCT00006866,2532,1,Deposit,2019-11-07,Active,4967.59,3
6867,ACCT00006867,2532,5,Deposit,2019-02-22,Active,19591.6,3
6868,ACCT00006868,2532,2,Deposit,2019-03-03,Active,952.05,3
6869,ACCT00006869,2533,4,Deposit,2023-11-04,Active,24310.72,2
6870,ACCT00006870,2533,2,Deposit,2023-07-27,Active,2985.92,2
6871,ACCT00006871,2533,6,Lending,2023-01-12,Active,29311.71,2
6872,ACCT00006872,2533,7,Lending,2023-06-04,Dormant,62606.95,2
6873,ACCT00006873,2534,5,Deposit,2022-04-18,Active,31222.06,20
6874,ACCT00006874,2534,2,Deposit,2022-11-10,Active,12792.2,20
6875,ACCT00006875,2534,3,Deposit,2022-09-11,Closed,42821.24,20
6876,ACCT00006876,2535,5,Deposit,2020-03-03,Active,19933.08,26
6877,ACCT00006877,2535,2,Deposit,2020-01-05,Active,2498.93,26
6878,ACCT00006878,2535,1,Deposit,2020-02-19,Active,15718.41,26
6879,ACCT00006879,2535,4,Deposit,2020-05-26,Active,21660.54,26
6880,ACCT00006880,2536,2,Deposit,2023-07-16,Active,1594.46,32
6881,ACCT00006881,2536,4,Deposit,2023-09-11,Active,2809.56,32
6882,ACCT00006882,2537,2,Deposit,2015-01-17,Active,2139.63,30
6883,ACCT00006883,2537,1,Deposit,2015-04-21,Active,714.2,30
6884,ACCT00006884,2537,2,Deposit,2015-12-06,Active,14863.33,30
6885,ACCT00006885,2538,2,Deposit,2016-04-11,Active,4500.74,7
6886,ACCT00006886,2538,9,Lending,2016-01-24,Active,13289.72,7
6887,ACCT00006887,2539,3,Deposit,2018-03-03,Active,28863.75,9
6888,ACCT00006888,2539,2,Deposit,2018-04-01,Active,9673.55,9
6889,ACCT00006889,2539,5,Deposit,2018-03-08,Active,2690.8,9
6890,ACCT00006890,2539,12,Lending,2018-07-10,Active,25634.46,9
6891,ACCT00006891,2540,1,Deposit,2020-06-05,Active,10222.54,28
6892,ACCT00006892,2540,3,Deposit,2020-06-19,Active,4229.08,28
6893,ACCT00006893,2540,7,Lending,2020-04-27,Active,2945.27,28
6894,ACCT00006894,2541,4,Deposit,2017-03-16,Active,6073.89,24
6895,ACCT00006895,2541,1,Deposit,2017-06-11,Active,27157.78,24
6896,ACCT00006896,2541,1,Deposit,2017-02-22,Active,9089.95,24
6897,ACCT00006897,2541,8,Lending,2017-01-01,Active,42564.8,24
6898,ACCT00006898,2542,3,Deposit,2015-06-15,Active,3256.01,17
6899,ACCT00006899,2542,10,Lending,2015-06-27,Active,15880.7,17
6900,ACCT00006900,2543,2,Deposit,2016-10-14,Active,23097.42,5
6901,ACCT00006901,2543,1,Deposit,2016-12-11,Active,5557.59,5
6902,ACCT00006902,2543,4,Deposit,2016-04-26,Active,3027.46,5
6903,ACCT00006903,2543,5,Deposit,2016-12-20,Active,5083.07,5
6904,ACCT00006904,2543,12,Lending,2016-03-24,Active,970.81,5
6905,ACCT00006905,2544,4,Deposit,2020-11-04,Active,19829.68,25
6906,ACCT00006906,2544,1,Deposit,2020-10-23,Active,8406.6,25
6907,ACCT00006907,2545,4,Deposit,2017-12-03,Active,4584.37,30
6908,ACCT00006908,2545,10,Lending,2017-06-13,Active,8686.44,30
6909,ACCT00006909,2546,2,Deposit,2017-08-26,Active,35751.63,38
6910,ACCT00006910,2546,5,Deposit,2017-03-02,Active,19576.61,38
6911,ACCT00006911,2546,3,Deposit,2017-03-23,Active,17214.4,38
6912,ACCT00006912,2547,3,Deposit,2022-01-14,Closed,1374.36,34
6913,ACCT00006913,2547,1,Deposit,2022-12-06,Active,133517.27,34
6914,ACCT00006914,2547,4,Deposit,2022-07-25,Active,8968.67,34
6915,ACCT00006915,2548,5,Deposit,2018-08-19,Active,21374.67,32
6916,ACCT00006916,2548,5,Deposit,2018-02-26,Active,30480.67,32
6917,ACCT00006917,2548,5,Deposit,2018-07-16,Active,1682.06,32
6918,ACCT00006918,2548,7,Lending,2018-06-24,Active,187992.82,32
6919,ACCT00006919,2549,1,Deposit,2020-01-25,Active,8305.54,31
6920,ACCT00006920,2549,1,Deposit,2020-07-02,Active,1630.56,31
6921,ACCT00006921,2549,9,Lending,2020-07-15,Active,24302.74,31
6922,ACCT00006922,2550,1,Deposit,2016-02-24,Active,10365.98,6
6923,ACCT00006923,2550,3,Deposit,2016-07-02,Dormant,16536.77,6
6924,ACCT00006924,2551,3,Deposit,2023-03-13,Active,1916.02,14
6925,ACCT00006925,2551,1,Deposit,2023-07-13,Active,5415.19,14
6926,ACCT00006926,2551,4,Deposit,2023-02-22,Active,6484.7,14
6927,ACCT00006927,2552,2,Deposit,2016-06-15,Active,3409.28,14
6928,ACCT00006928,2552,5,Deposit,2016-06-13,Active,74380.83,14
6929,ACCT00006929,2552,2,Deposit,2016-02-17,Active,4594.37,14
6930,ACCT00006930,2552,3,Deposit,2016-01-27,Active,18730.74,14
6931,ACCT00006931,2553,2,Deposit,2018-12-18,Active,20622.48,13
6932,ACCT00006932,2554,4,Deposit,2016-12-23,Active,19532.77,38
6933,ACCT00006933,2554,5,Deposit,2016-04-14,Active,7060.69,38
6934,ACCT00006934,2554,1,Deposit,2016-10-16,Active,10651.59,38
6935,ACCT00006935,2554,3,Deposit,2016-07-22,Active,21037.8,38
6936,ACCT00006936,2554,11,Lending,2016-11-26,Active,83902.69,38
6937,ACCT00006937,2555,2,Deposit,2023-09-19,Active,6197.69,30
6938,ACCT00006938,2555,5,Deposit,2023-12-12,Active,6942.1,30
6939,ACCT00006939,2555,3,Deposit,2023-12-14,Active,6634.61,30
6940,ACCT00006940,2556,1,Deposit,2023-09-25,Active,1713.07,15
6941,ACCT00006941,2556,3,Deposit,2023-11-21,Active,1627.72,15
6942,ACCT00006942,2556,12,Lending,2023-02-15,Active,7316.6,15
6943,ACCT00006943,2557,5,Deposit,2021-04-13,Active,2695.16,33
6944,ACCT00006944,2557,2,Deposit,2021-04-12,Active,3661.69,33
6945,ACCT00006945,2557,5,Deposit,2021-02-26,Active,744.25,33
6946,ACCT00006946,2557,12,Lending,2021-10-04,Active,10226.91,33
6947,ACCT00006947,2558,4,Deposit,2021-06-26,Active,3328.84,18
6948,ACCT00006948,2558,3,Deposit,2021-02-03,Active,9635.38,18
6949,ACCT00006949,2559,4,Deposit,2017-10-18,Active,5577.73,37
6950,ACCT00006950,2559,2,Deposit,2017-01-08,Active,12003.98,37
6951,ACCT00006951,2559,5,Deposit,2017-04-15,Active,7864.41,37
6952,ACCT00006952,2559,1,Deposit,2017-01-18,Active,2533.88,37
6953,ACCT00006953,2559,9,Lending,2017-03-11,Dormant,22934.01,37
6954,ACCT00006954,2560,2,Deposit,2017-04-03,Active,22606.22,8
6955,ACCT00006955,2561,4,Deposit,2015-10-19,Active,7729.74,18
6956,ACCT00006956,2561,2,Deposit,2015-12-14,Active,697.02,18
6957,ACCT00006957,2562,3,Deposit,2022-09-12,Active,5884.51,29
6958,ACCT00006958,2562,5,Deposit,2022-11-09,Active,2963.95,29
6959,ACCT00006959,2563,1,Deposit,2019-10-24,Active,12577.53,6
6960,ACCT00006960,2563,1,Deposit,2019-06-27,Active,14368.82,6
6961,ACCT00006961,2563,2,Deposit,2019-02-15,Closed,3665.77,6
6962,ACCT00006962,2563,12,Lending,2019-03-18,Dormant,42837.52,6
6963,ACCT00006963,2564,3,Deposit,2021-09-16,Active,2721.33,26
6964,ACCT00006964,2564,1,Deposit,2021-03-21,Active,3184.29,26
6965,ACCT00006965,2565,1,Deposit,2021-04-15,Active,2343.1,4
6966,ACCT00006966,2566,2,Deposit,2019-06-19,Active,8589.55,4
6967,ACCT00006967,2566,5,Deposit,2019-02-07,Active,1280.08,4
6968,ACCT00006968,2567,4,Deposit,2021-07-25,Active,2022.8,13
6969,ACCT00006969,2567,2,Deposit,2021-04-11,Active,5695.53,13
6970,ACCT00006970,2567,1,Deposit,2021-09-25,Active,1694.49,13
6971,ACCT00006971,2567,8,Lending,2021-04-07,Active,15194.55,13
6972,ACCT00006972,2568,3,Deposit,2017-09-27,Active,4095.33,34
6973,ACCT00006973,2568,2,Deposit,2017-12-20,Active,2816.46,34
6974,ACCT00006974,2568,3,Deposit,2017-08-10,Active,4401.87,34
6975,ACCT00006975,2568,7,Lending,2017-04-05,Active,40998.76,34
6976,ACCT00006976,2569,2,Deposit,2022-01-09,Active,17401.8,7
6977,ACCT00006977,2569,2,Deposit,2022-10-05,Active,22035.98,7
6978,ACCT00006978,2569,10,Lending,2022-07-16,Active,9042.24,7
6979,ACCT00006979,2570,3,Deposit,2018-10-11,Active,4565.02,8
6980,ACCT00006980,2571,3,Deposit,2015-03-23,Active,4681.17,16
6981,ACCT00006981,2571,4,Deposit,2015-08-08,Active,3801.85,16
6982,ACCT00006982,2571,11,Lending,2015-05-25,Active,2771.8,16
6983,ACCT00006983,2571,9,Lending,2015-04-22,Active,68019.67,16
6984,ACCT00006984,2572,1,Deposit,2023-01-16,Active,2972.72,15
6985,ACCT00006985,2572,4,Deposit,2023-10-08,Active,4950.98,15
6986,ACCT00006986,2572,3,Deposit,2023-07-18,Active,5174.9,15
6987,ACCT00006987,2573,3,Deposit,2021-04-21,Dormant,10340.33,7
6988,ACCT00006988,2573,1,Deposit,2021-12-11,Active,1103.45,7
6989,ACCT00006989,2573,6,Lending,2021-06-08,Active,34368.24,7
6990,ACCT00006990,2574,5,Deposit,2019-10-17,Active,3657.83,11
6991,ACCT00006991,2574,1,Deposit,2019-06-04,Active,790.26,11
6992,ACCT00006992,2575,3,Deposit,2020-03-23,Active,1205.29,39
6993,ACCT00006993,2575,1,Deposit,2020-02-11,Active,10223.4,39
6994,ACCT00006994,2575,11,Lending,2020-04-02,Active,65402.41,39
6995,ACCT00006995,2576,3,Deposit,2015-10-13,Active,3894.27,33
6996,ACCT00006996,2576,1,Deposit,2015-05-17,Dormant,10925.33,33
6997,ACCT00006997,2577,5,Deposit,2022-06-13,Active,400.28,16
6998,ACCT00006998,2577,1,Deposit,2022-09-04,Active,11979.13,16
6999,ACCT00006999,2577,7,Lending,2022-07-14,Active,113027.61,16
7000,ACCT00007000,2578,3,Deposit,2020-12-27,Active,1096.07,11
7001,ACCT00007001,2578,3,Deposit,2020-10-17,Active,3964.96,11
7002,ACCT00007002,2579,1,Deposit,2020-08-01,Active,2718.88,1
7003,ACCT00007003,2579,1,Deposit,2020-04-10,Active,70861.57,1
7004,ACCT00007004,2579,1,Deposit,2020-01-14,Active,19950.78,1
7005,ACCT00007005,2580,1,Deposit,2021-12-23,Active,3788.86,12
7006,ACCT00007006,2581,2,Deposit,2016-05-06,Active,9972.04,1
7007,ACCT00007007,2581,1,Deposit,2016-05-16,Active,2515.19,1
7008,ACCT00007008,2582,5,Deposit,2020-05-10,Active,3942.95,1
7009,ACCT00007009,2582,3,Deposit,2020-03-23,Active,7695.62,1
7010,ACCT00007010,2582,3,Deposit,2020-03-14,Dormant,1771.21,1
7011,ACCT00007011,2582,9,Lending,2020-07-20,Active,9623.53,1
7012,ACCT00007012,2583,2,Deposit,2018-04-07,Active,19809.27,3
7013,ACCT00007013,2583,8,Lending,2018-04-01,Active,30777.15,3
7014,ACCT00007014,2583,7,Lending,2018-04-17,Active,3932.87,3
7015,ACCT00007015,2584,1,Deposit,2024-07-14,Active,8487.16,15
7016,ACCT00007016,2584,3,Deposit,2024-01-04,Active,5980.33,15
7017,ACCT00007017,2585,5,Deposit,2023-09-22,Active,5377.23,7
7018,ACCT00007018,2585,1,Deposit,2023-12-03,Active,4359.1,7
7019,ACCT00007019,2585,4,Deposit,2023-03-07,Active,45595.08,7
7020,ACCT00007020,2585,8,Lending,2023-03-02,Active,13993.96,7
7021,ACCT00007021,2585,9,Lending,2023-11-20,Active,119893.94,7
7022,ACCT00007022,2586,2,Deposit,2019-12-10,Active,5975.26,22
7023,ACCT00007023,2586,4,Deposit,2019-11-22,Active,3196.21,22
